Unnamed: 0,Area,Year,average_rain_fall_mm_per_year,avg_temp,Pesticide (tonnes),Item,hg/ha yield
5382,Uganda,2015,1180,17.23,88.0,Maize (corn),25000
4185,South Africa,2004,495,21.11,26857.0,Soya beans,16296
2896,Nigeria,2008,1150,28.51,12.04,Yams,114998
5078,Tanzania,2015,1071,26.76,1.0,Yams,64147
2082,Nigeria,1996,1150,26.77,22.0,"Seed cotton, unginned",6660
753,Ethiopia,2010,848,23.33,4128.1,"Seed cotton, unginned",7733
2546,Nigeria,2002,1150,28.72,29.44,Yams,99896
3969,South Africa,1997,495,20.57,21596.0,Soya beans,13803
3373,Nigeria,2015,1150,27.36,41.09,Soya beans,9658
4107,South Africa,2001,495,21.25,26857.0,Bananas,195453
2444,Nigeria,2001,1150,26.33,31.0,Tomatoes,59572
4380,South Africa,2009,495,18.67,26857.0,Potatoes,339378
1066,Ghana,2014,1187,27.24,5401.49,Maize (corn),17291
3913,South Africa,1995,495,19.23,18025.0,Rice,22058
3498,Nigeria,2017,1150,27.76,32.76,"Coffee, green",12983
2738,Nigeria,2006,1150,27.53,21.12,"Coffee, green",14394
4000,South Africa,1998,495,21.22,24304.0,"Beans, dry",10862
1568,Mozambique,2005,1032,22.27,771.19,Bananas,88750
2427,Nigeria,2001,1150,26.76,31.0,Cocoa beans,3520
3746,Nigeria,2020,1150,27.12,22.13,Yams,80724
5042,Tanzania,2012,1071,26.51,1.0,Yams,66667
1687,Mozambique,2018,1032,21.37,534.78,Bananas,83851
851,Ethiopia,2019,848,23.33,4128.1,Rice,29636
3546,Nigeria,2018,1150,27.25,17.86,Yams,101999
895,Ghana,1994,1187,26.62,65.8,Maize (corn),14933
4592,South Africa,2015,495,14.98,26857.0,Wheat,29866
335,Congo,1993,1646,24.31,41.0,Tomatoes,52748
2839,Nigeria,2008,1150,26.75,12.04,Maize (corn),19571
3087,Nigeria,2011,1150,27.35,10.59,Cocoa beans,3150
4611,South Africa,2016,495,21.31,26857.0,Bananas,569803
1348,Kenya,2011,630,16.9,1578.0,Soya beans,12578
1015,Ghana,2009,1187,27.14,386.16,"Coffee, green",14082
2816,Nigeria,2007,1150,27.46,30.57,Yams,99699
1631,Mozambique,2012,1032,21.92,729.84,Bananas,75806
2489,Nigeria,2002,1150,26.95,29.44,Maize (corn),14899
3730,Nigeria,2020,1150,29.71,22.13,Potatoes,38286
3251,Nigeria,2013,1150,27.12,27.94,Rice,16454
5036,Tanzania,2012,1071,26.51,1.0,Potatoes,73320
2070,Nigeria,1996,1150,26.58,22.0,Potatoes,49500
4452,South Africa,2011,495,18.75,26857.0,Potatoes,349536
5307,Uganda,2007,1180,17.22,88.0,Tomatoes,59549
1635,Mozambique,2012,1032,21.92,729.84,Potatoes,143961
4646,South Africa,2016,495,15.89,26857.0,Wheat,37571
2479,Nigeria,2001,1150,26.67,31.0,Maize (corn),13999
2265,Nigeria,1998,1150,28.73,36.0,Wheat,20000
2959,Nigeria,2009,1150,29.29,7.32,Maize (corn),21961
5144,Uganda,1991,1180,17.91,72.0,Rice,13556
3059,Nigeria,2011,1150,27.13,10.59,Maize (corn),16271
2141,Nigeria,1997,1150,26.48,34.0,Rice,15957
3118,Nigeria,2012,1150,26.56,21.37,"Coffee, green",12767
5137,Tanzania,2020,1071,26.76,1.0,Wheat,12879
4045,South Africa,1999,495,16.09,26098.8,"Beans, dry",11728
3356,Nigeria,2015,1150,27.16,41.09,Yams,81827
2744,Nigeria,2006,1150,27.53,21.12,Tomatoes,83160
3506,Nigeria,2017,1150,27.76,32.76,Yams,93856
1679,Mozambique,2017,1032,21.37,534.78,"Coffee, green",9429
4249,South Africa,2005,495,16.29,26857.0,Tomatoes,790917
3147,Nigeria,2012,1150,26.87,21.37,Cocoa beans,3024
2294,Nigeria,1999,1150,26.85,26.0,Tomatoes,85618
580,Ethiopia,1993,848,17.23,242.0,Wheat,15487
1470,Mozambique,1992,1032,22.6,102.26,Bananas,62051
4799,Tanzania,1991,1071,26.24,20.0,Soya beans,5557
4070,South Africa,1999,495,16.09,26098.8,Wheat,24137
3343,Nigeria,2015,1150,27.17,41.09,Soya beans,9658
4992,Tanzania,2008,1071,26.17,1.0,Tomatoes,89090
4583,South Africa,2015,495,21.31,26857.0,Wheat,29866
3672,Nigeria,2019,1150,27.12,22.13,"Seed cotton, unginned",7492
559,Congo,2019,1646,24.41,0.87,Rice,5937
2849,Nigeria,2008,1150,27.07,12.04,Maize (corn),19571
512,Congo,2014,1646,24.41,0.87,Maize (corn),8540
4729,South Africa,2019,495,14.98,26857.0,"Beans, dry",11190
1081,Ghana,2015,1187,27.24,8884.39,Yams,169600
1664,Mozambique,2015,1032,21.37,612.8,"Seed cotton, unginned",4098
1012,Ghana,2009,1187,27.14,386.16,Bananas,89655
1931,Nigeria,1994,1150,26.18,62.0,Rice,14160
1150,Kenya,1992,630,16.34,3469.0,Soya beans,8057
2838,Nigeria,2008,1150,26.75,12.04,"Coffee, green",14286
116,Angola,2002,1010,24.79,40.0,Maize (corn),6706
740,Ethiopia,2009,848,23.33,3699.2,Potatoes,82015
5223,Uganda,1998,1180,16.12,88.0,Potatoes,64000
3675,Nigeria,2019,1150,27.12,22.13,Wheat,16826
830,Ethiopia,2017,848,23.33,4128.1,"Seed cotton, unginned",20833
119,Angola,2002,1010,24.79,40.0,"Seed cotton, unginned",14859
4752,South Africa,2019,495,15.89,26857.0,Soya beans,16021
5195,Uganda,1995,1180,17.55,88.0,"Seed cotton, unginned",3291
5152,Uganda,1992,1180,17.93,72.0,Maize (corn),15000
635,Ethiopia,1998,848,25.41,383.0,Wheat,13738
4465,South Africa,2011,495,15.49,26857.0,Tomatoes,746438
4364,South Africa,2009,495,20.71,26857.0,"Seed cotton, unginned",33337
4142,South Africa,2001,495,15.68,26857.0,Wheat,25708
991,Ghana,2006,1187,27.1,778.04,Tomatoes,53413
876,Ghana,1992,1187,26.47,65.8,Bananas,18195
4869,Tanzania,1997,1071,26.19,49.0,Rice,12513
4,Angola,1991,1010,24.02,79.0,Maize (corn),4013
3051,Nigeria,2011,1150,27.09,10.59,Rice,20325
3124,Nigeria,2012,1150,26.56,21.37,Tomatoes,43930
2660,Nigeria,2005,1150,27.27,24.75,Potatoes,29846
2491,Nigeria,2002,1150,26.95,29.44,Rice,13400
3854,South Africa,1993,495,16.01,16582.0,Wheat,18454
4933,Tanzania,2002,1071,26.36,1.0,Wheat,25106
4777,South Africa,2020,495,18.75,26857.0,Rice,28212
1715,Mozambique,2020,1032,21.37,534.78,Tomatoes,264681
1148,Kenya,1992,630,16.34,3469.0,Rice,35362
3261,Nigeria,2014,1150,27.25,34.51,Rice,21473
574,Ethiopia,1993,848,17.23,242.0,Maize (corn),17364
3769,South Africa,1991,495,18.86,16582.0,Rice,21154
3736,Nigeria,2020,1150,29.71,22.13,Yams,80724
4146,South Africa,2002,495,21.07,26857.0,Potatoes,324147
853,Ethiopia,2019,848,23.33,4128.1,Soya beans,23032
1982,Nigeria,1994,1150,28.04,62.0,"Seed cotton, unginned",5304
2774,Nigeria,2007,1150,27.2,30.57,Tomatoes,68056
4929,Tanzania,2002,1071,26.36,1.0,Rice,17408
1166,Kenya,1994,630,16.58,3469.0,"Beans, dry",4319
971,Ghana,2004,1187,27.02,127.6,Rice,20253
2701,Nigeria,2006,1150,27.24,21.12,Rice,14833
4495,South Africa,2012,495,15.89,26857.0,"Beans, dry",11999
3847,South Africa,1993,495,16.01,16582.0,"Beans, dry",13088
2368,Nigeria,2000,1150,26.07,62.0,"Coffee, green",12006
4115,South Africa,2001,495,21.25,26857.0,Wheat,25708
4780,South Africa,2020,495,18.75,26857.0,Tomatoes,706815
4131,South Africa,2001,495,18.92,26857.0,Soya beans,16862
2950,Nigeria,2009,1150,27.53,7.32,Potatoes,40000
524,Congo,2015,1646,24.41,0.87,Tomatoes,47791
2455,Nigeria,2001,1150,26.47,31.0,Wheat,9808
5016,Tanzania,2010,1071,26.7,1.0,Tomatoes,107143
1841,Nigeria,1992,1150,27.87,62.0,Rice,19591
537,Congo,2017,1646,24.41,0.87,Cocoa beans,2917
2806,Nigeria,2007,1150,27.25,30.57,Yams,99699
4341,South Africa,2008,495,18.91,26857.0,Bananas,494517
3175,Nigeria,2012,1150,28.57,21.37,Wheat,10189
784,Ethiopia,2013,848,23.33,4128.1,Potatoes,117611
4057,South Africa,1999,495,19.27,26098.8,Rice,22960
1409,Kenya,2017,630,16.91,1578.0,"Coffee, green",3367
2537,Nigeria,2002,1150,28.72,29.44,Cocoa beans,3515
154,Angola,2006,1010,24.14,40.0,Tomatoes,35521
3009,Nigeria,2010,1150,27.64,11.49,Maize (corn),18502
1686,Mozambique,2017,1032,21.37,534.78,Wheat,11032
2901,Nigeria,2008,1150,27.18,12.04,Rice,17544
5381,Uganda,2015,1180,17.23,88.0,"Coffee, green",5304
4721,South Africa,2019,495,21.31,26857.0,Maize (corn),45539
3863,South Africa,1994,495,20.65,16582.0,Wheat,17561
2733,Nigeria,2006,1150,27.26,21.12,Soya beans,9603
1895,Nigeria,1993,1150,26.51,62.0,Wheat,23286
569,Congo,2020,1646,24.41,0.87,Tomatoes,47667
1816,Nigeria,1992,1150,25.76,62.0,Yams,113488
2065,Nigeria,1995,1150,26.97,62.0,Wheat,21800
127,Angola,2004,1010,24.22,40.0,Maize (corn),5404
3394,Nigeria,2015,1150,27.12,41.09,Tomatoes,75862
3327,Nigeria,2015,1150,27.25,41.09,Cocoa beans,2858
5419,Uganda,2019,1180,17.23,88.0,"Beans, dry",17674
2975,Nigeria,2009,1150,27.45,7.32,Wheat,16667
980,Ghana,2005,1187,27.06,173.76,Rice,23917
2300,Nigeria,1999,1150,26.65,26.0,Potatoes,27951
190,Angola,2010,1010,24.44,40.0,"Beans, dry",3616
1139,Kenya,1991,630,16.26,3469.0,Soya beans,8036
5088,Tanzania,2016,1071,26.76,1.0,Tomatoes,125907
699,Ethiopia,2005,848,23.33,1400.7,Soya beans,2499
5196,Uganda,1995,1180,17.55,88.0,Soya beans,10972
606,Ethiopia,1996,848,20.9,383.0,"Coffee, green",7491
4276,South Africa,2006,495,18.42,26857.0,Tomatoes,788813
301,Angola,2020,1010,24.55,40.0,Cocoa beans,1578
3420,Nigeria,2016,1150,27.16,47.66,Potatoes,36822
5237,Uganda,1999,1180,16.12,88.0,Tomatoes,65000
1060,Ghana,2013,1187,27.24,4398.42,Tomatoes,73800
2565,Nigeria,2004,1150,26.95,26.31,Wheat,10690
5429,Uganda,2020,1180,17.23,88.0,"Beans, dry",18100
1069,Ghana,2014,1187,27.24,5401.49,Soya beans,16285
2524,Nigeria,2002,1150,26.96,29.44,Tomatoes,61146
2205,Nigeria,1997,1150,26.76,34.0,Wheat,26400
1243,Kenya,2001,630,16.1,1578.0,"Beans, dry",3808
16,Angola,1992,1010,23.96,23.0,Rice,9142
3120,Nigeria,2012,1150,26.56,21.37,Potatoes,36015
4642,South Africa,2016,495,15.89,26857.0,Rice,27414
4754,South Africa,2019,495,15.89,26857.0,Wheat,28426
815,Ethiopia,2016,848,23.33,4128.1,"Coffee, green",6697
3067,Nigeria,2011,1150,26.93,10.59,Cocoa beans,3150
5200,Uganda,1996,1180,17.55,88.0,Cocoa beans,2000
959,Ghana,2002,1187,26.92,92.68,Cocoa beans,2850
4893,Tanzania,1999,1071,26.15,1.0,Rice,19219
225,Angola,2013,1010,24.55,40.0,"Coffee, green",3083
3354,Nigeria,2015,1150,27.16,41.09,Tomatoes,75862
2485,Nigeria,2001,1150,26.67,31.0,Wheat,9808
562,Congo,2020,1646,24.41,0.87,Bananas,69050
3436,Nigeria,2016,1150,27.76,47.66,Yams,91599
1693,Mozambique,2018,1032,21.37,534.78,"Seed cotton, unginned",7863
1045,Ghana,2012,1187,26.86,3395.36,"Coffee, green",15000
3446,Nigeria,2016,1150,27.36,47.66,Yams,91599
4565,South Africa,2014,495,18.75,26857.0,Wheat,36721
954,Ghana,2001,1187,26.76,82.0,"Seed cotton, unginned",5002
5418,Uganda,2018,1180,17.23,88.0,Wheat,15635
2735,Nigeria,2006,1150,27.26,21.12,Wheat,11270
5331,Uganda,2010,1180,17.22,88.0,"Coffee, green",6125
4735,South Africa,2019,495,14.98,26857.0,Tomatoes,705513
5240,Uganda,2000,1180,16.12,88.0,Cocoa beans,2880
1218,Kenya,1998,630,16.53,4114.0,Wheat,18951
1527,Mozambique,1999,1032,22.19,47.83,"Coffee, green",7002
3987,South Africa,1997,495,18.64,21596.0,Soya beans,13803
5363,Uganda,2013,1180,17.22,88.0,Potatoes,45013
1300,Kenya,2007,630,16.6,1578.0,Maize (corn),18132
5318,Uganda,2008,1180,17.22,88.0,Wheat,17273
160,Angola,2007,1010,24.24,40.0,Maize (corn),5091
4067,South Africa,1999,495,16.09,26098.8,"Seed cotton, unginned",12966
956,Ghana,2001,1187,26.76,82.0,Yams,123414
3791,South Africa,1992,495,21.53,16582.0,Wheat,17653
3234,Nigeria,2013,1150,27.36,27.94,Tomatoes,37208
2869,Nigeria,2008,1150,26.71,12.04,Maize (corn),19571
3777,South Africa,1991,495,15.56,16582.0,Potatoes,200188
4433,South Africa,2011,495,20.72,26857.0,Maize (corn),43671
4973,Tanzania,2007,1071,26.45,1.0,Cocoa beans,7000
2961,Nigeria,2009,1150,29.29,7.32,Rice,19306
2200,Nigeria,1997,1150,26.76,34.0,Potatoes,49048
98,Angola,2000,1010,24.41,40.0,Soya beans,2333
2557,Nigeria,2004,1150,26.95,26.31,Cocoa beans,3879
3183,Nigeria,2012,1150,27.12,21.37,Soya beans,9726
253,Angola,2015,1010,24.55,40.0,Tomatoes,25947
3923,South Africa,1995,495,15.77,18025.0,"Seed cotton, unginned",11750
4199,South Africa,2004,495,18.75,26857.0,Maize (corn),30305
1445,Kenya,2019,630,16.91,1578.0,Rice,64255
1648,Mozambique,2013,1032,21.37,690.83,Wheat,10951
4682,South Africa,2017,495,15.89,26857.0,Wheat,31225
4723,South Africa,2019,495,21.31,26857.0,Rice,27983
3991,South Africa,1997,495,15.38,21596.0,"Beans, dry",11064
1696,Mozambique,2018,1032,21.37,534.78,Wheat,11419
3191,Nigeria,2013,1150,26.93,27.94,Rice,16454
4499,South Africa,2012,495,15.89,26857.0,"Seed cotton, unginned",34697
1154,Kenya,1993,630,16.36,3469.0,Bananas,102702
2255,Nigeria,1998,1150,27.53,36.0,Wheat,20000
1682,Mozambique,2017,1032,21.37,534.78,Rice,4246
3170,Nigeria,2012,1150,28.57,21.37,Potatoes,36015
2056,Nigeria,1995,1150,28.28,62.0,Yams,107734
4090,South Africa,2000,495,18.26,26857.0,"Beans, dry",10028
3108,Nigeria,2011,1150,27.18,10.59,"Coffee, green",13001
4548,South Africa,2014,495,14.98,26857.0,Bananas,571190
3723,Nigeria,2020,1150,27.36,22.13,Soya beans,9259
2049,Nigeria,1995,1150,28.28,62.0,Maize (corn),12666
4976,Tanzania,2007,1071,26.45,1.0,Potatoes,52000
3643,Nigeria,2019,1150,27.76,22.13,Soya beans,9438
5358,Uganda,2012,1180,17.22,88.0,Wheat,14286
623,Ethiopia,1997,848,26.22,383.0,Tomatoes,112878
262,Angola,2016,1010,24.55,40.0,"Seed cotton, unginned",18333
3369,Nigeria,2015,1150,27.36,41.09,Maize (corn),17188
4061,South Africa,1999,495,19.27,26098.8,Wheat,24137
1802,Nigeria,1992,1150,26.49,62.0,"Seed cotton, unginned",5329
4736,South Africa,2019,495,14.98,26857.0,Wheat,28426
5427,Uganda,2019,1180,17.23,88.0,Tomatoes,58070
2385,Nigeria,2000,1150,26.38,62.0,Wheat,14038
1959,Nigeria,1994,1150,26.13,62.0,Maize (corn),12720
2976,Nigeria,2009,1150,27.45,7.32,Yams,104797
488,Congo,2011,1646,24.2,0.87,Tomatoes,48236
1843,Nigeria,1992,1150,27.87,62.0,Soya beans,3002
1734,Nigeria,1991,1150,26.61,62.0,Tomatoes,100000
2911,Nigeria,2009,1150,27.19,7.32,Rice,19306
3219,Nigeria,2013,1150,27.76,27.94,Maize (corn),14616
146,Angola,2006,1010,24.14,40.0,"Beans, dry",2653
1986,Nigeria,1994,1150,28.04,62.0,Yams,113998
1369,Kenya,2013,630,16.91,1578.0,"Seed cotton, unginned",5264
2811,Nigeria,2007,1150,27.46,30.57,Rice,12999
659,Ethiopia,2001,848,23.33,630.0,Bananas,57538
1794,Nigeria,1992,1150,26.08,62.0,Tomatoes,100000
2511,Nigeria,2002,1150,26.73,29.44,Rice,13400
3397,Nigeria,2016,1150,27.25,47.66,Cocoa beans,2841
4282,South Africa,2006,495,15.26,26857.0,Rice,24781
1147,Kenya,1992,630,16.34,3469.0,Potatoes,92975
3272,Nigeria,2014,1150,27.17,34.51,"Seed cotton, unginned",7277
608,Ethiopia,1996,848,20.9,383.0,Potatoes,78261
3582,Nigeria,2018,1150,27.36,17.86,"Seed cotton, unginned",7337
1930,Nigeria,1994,1150,26.18,62.0,Potatoes,69767
197,Angola,2010,1010,24.44,40.0,Soya beans,4446
2931,Nigeria,2009,1150,27.03,7.32,Rice,19306
2327,Nigeria,1999,1150,28.57,26.0,Cocoa beans,3022
4389,South Africa,2009,495,15.44,26857.0,Potatoes,339378
766,Ethiopia,2011,848,23.33,4128.1,Tomatoes,112649
4496,South Africa,2012,495,15.89,26857.0,Maize (corn),44905
4218,South Africa,2005,495,21.14,26857.0,Potatoes,333534
3255,Nigeria,2013,1150,27.12,27.94,Wheat,10000
202,Angola,2011,1010,24.15,40.0,Cocoa beans,1363
3510,Nigeria,2017,1150,27.36,32.76,Potatoes,38768
4931,Tanzania,2002,1071,26.36,1.0,Soya beans,13000
1733,Nigeria,1991,1150,26.61,62.0,Soya beans,3098
2777,Nigeria,2007,1150,27.29,30.57,Cocoa beans,2652
1707,Mozambique,2020,1032,21.37,534.78,Bananas,83644
5172,Uganda,1993,1180,17.55,71.0,Maize (corn),15984
5249,Uganda,2001,1180,16.12,88.0,"Beans, dry",6990
3474,Nigeria,2017,1150,27.25,32.76,Tomatoes,40057
854,Ethiopia,2019,848,23.33,4128.1,Tomatoes,58126
4737,South Africa,2019,495,18.75,26857.0,Bananas,606842
4097,South Africa,2000,495,18.26,26857.0,Wheat,25997
2160,Nigeria,1997,1150,26.3,34.0,Potatoes,49048
698,Ethiopia,2005,848,23.33,1400.7,"Seed cotton, unginned",7647
5379,Uganda,2015,1180,17.23,88.0,"Beans, dry",16000
2999,Nigeria,2010,1150,27.21,11.49,Maize (corn),18502
3696,Nigeria,2020,1150,27.17,22.13,Yams,80724
1636,Mozambique,2012,1032,21.92,729.84,Rice,5589
3457,Nigeria,2016,1150,27.12,47.66,Cocoa beans,2841
3581,Nigeria,2018,1150,27.36,17.86,Rice,26709
1291,Kenya,2006,630,16.92,1578.0,Rice,28062
4659,South Africa,2017,495,14.98,26857.0,Potatoes,360757
1853,Nigeria,1992,1150,26.49,62.0,Soya beans,3002
5232,Uganda,1999,1180,16.12,88.0,Maize (corn),17319
3763,South Africa,1991,495,15.56,16582.0,Tomatoes,279838
3304,Nigeria,2014,1150,27.36,34.51,Tomatoes,75369
5341,Uganda,2011,1180,17.22,88.0,"Coffee, green",6035
3743,Nigeria,2020,1150,27.12,22.13,Soya beans,9259
3445,Nigeria,2016,1150,27.36,47.66,Wheat,10000
1998,Nigeria,1995,1150,26.62,62.0,"Coffee, green",9896
663,Ethiopia,2001,848,23.33,630.0,Potatoes,92222
4779,South Africa,2020,495,18.75,26857.0,Soya beans,17667
3748,South Africa,1991,495,21.06,16582.0,"Beans, dry",12673
4413,South Africa,2010,495,19.31,26857.0,Bananas,509321
4744,South Africa,2019,495,18.75,26857.0,Tomatoes,705513
709,Ethiopia,2006,848,23.33,2603.1,"Seed cotton, unginned",8455
1282,Kenya,2005,630,17.28,1578.0,Soya beans,8586
5068,Tanzania,2015,1071,26.76,1.0,"Beans, dry",10687
2675,Nigeria,2005,1150,27.39,24.75,Wheat,11000
4029,South Africa,1998,495,16.11,24304.0,Potatoes,307667
1306,Kenya,2007,630,16.6,1578.0,Wheat,30940
2237,Nigeria,1998,1150,26.93,36.0,Cocoa beans,4980
3302,Nigeria,2014,1150,27.36,34.51,"Seed cotton, unginned",7277
2038,Nigeria,1995,1150,27.07,62.0,"Coffee, green",9896
1529,Mozambique,1999,1032,22.19,47.83,Potatoes,125411
1663,Mozambique,2015,1032,21.37,612.8,Rice,5458
5365,Uganda,2013,1180,17.22,88.0,"Seed cotton, unginned",9245
5385,Uganda,2015,1180,17.23,88.0,"Seed cotton, unginned",9769
3627,Nigeria,2019,1150,27.16,22.13,Cocoa beans,2738
5147,Uganda,1991,1180,17.91,72.0,Tomatoes,57895
4891,Tanzania,1999,1071,26.15,1.0,Maize (corn),25283
2693,Nigeria,2005,1150,27.16,24.75,Soya beans,9401
3060,Nigeria,2011,1150,27.13,10.59,Potatoes,34906
1597,Mozambique,2008,1032,21.76,890.51,"Coffee, green",8690
2729,Nigeria,2006,1150,27.26,21.12,Maize (corn),18182
2625,Nigeria,2004,1150,27.19,26.31,Wheat,10690
3157,Nigeria,2012,1150,27.15,21.37,Cocoa beans,3024
3314,Nigeria,2014,1150,29.71,34.51,Tomatoes,75369
1722,Nigeria,1991,1150,26.39,62.0,"Seed cotton, unginned",4806
5279,Uganda,2005,1180,15.23,88.0,"Beans, dry",5773
1059,Ghana,2013,1187,27.24,4398.42,Soya beans,16356
4636,South Africa,2016,495,18.75,26857.0,Tomatoes,684673
3242,Nigeria,2013,1150,29.71,27.94,"Seed cotton, unginned",6497
1678,Mozambique,2017,1032,21.37,534.78,"Beans, dry",4451
1757,Nigeria,1991,1150,26.88,62.0,Cocoa beans,3691
4191,South Africa,2004,495,15.49,26857.0,Potatoes,346081
5116,Tanzania,2019,1071,26.76,1.0,"Beans, dry",13401
563,Congo,2020,1646,24.41,0.87,"Beans, dry",8152
2790,Nigeria,2007,1150,26.99,30.57,Potatoes,24610
863,Ethiopia,2020,848,23.33,4128.1,"Seed cotton, unginned",20122
1484,Mozambique,1993,1032,22.04,102.26,Tomatoes,94444
5134,Tanzania,2020,1071,26.76,1.0,"Seed cotton, unginned",6979
206,Angola,2011,1010,24.15,40.0,Rice,8914
4488,South Africa,2012,495,19.14,26857.0,Potatoes,350438
870,Ghana,1991,1187,26.6,65.8,"Coffee, green",2300
4493,South Africa,2012,495,19.14,26857.0,Wheat,37476
502,Congo,2013,1646,24.41,0.87,"Coffee, green",3123
1028,Ghana,2010,1187,27.57,1389.23,"Seed cotton, unginned",7857
3840,South Africa,1993,495,19.32,16582.0,Potatoes,228678
2690,Nigeria,2005,1150,27.16,24.75,Potatoes,29846
5056,Tanzania,2014,1071,26.76,1.0,"Beans, dry",10001
1570,Mozambique,2005,1032,22.27,771.19,"Coffee, green",8500
2773,Nigeria,2007,1150,27.2,30.57,Soya beans,9091
2731,Nigeria,2006,1150,27.26,21.12,Rice,14833
804,Ethiopia,2015,848,23.33,4128.1,"Coffee, green",6989
3645,Nigeria,2019,1150,27.76,22.13,Wheat,16826
2454,Nigeria,2001,1150,26.47,31.0,Tomatoes,59572
4598,South Africa,2015,495,18.75,26857.0,"Seed cotton, unginned",32907
3104,Nigeria,2011,1150,28.84,10.59,Tomatoes,52062
4875,Tanzania,1998,1071,26.59,1.0,Bananas,24972
200,Angola,2011,1010,24.15,40.0,Bananas,252608
3099,Nigeria,2011,1150,28.84,10.59,Maize (corn),16271
2278,Nigeria,1999,1150,26.85,26.0,"Coffee, green",11981
3561,Nigeria,2018,1150,27.16,17.86,Rice,26709
4474,South Africa,2012,495,21.24,26857.0,Tomatoes,728209
4514,South Africa,2013,495,14.98,26857.0,Maize (corn),42466
391,Congo,2000,1646,24.18,10.34,Bananas,79997
5258,Uganda,2001,1180,16.12,88.0,Wheat,17500
1495,Mozambique,1995,1032,21.89,72.19,"Coffee, green",6923
2695,Nigeria,2005,1150,27.16,24.75,Wheat,11000
2027,Nigeria,1995,1150,26.56,62.0,Cocoa beans,2576
5248,Uganda,2000,1180,16.12,88.0,Wheat,17143
2568,Nigeria,2004,1150,27.11,26.31,"Coffee, green",13017
64,Angola,1997,1010,24.06,40.0,Maize (corn),5959
3884,South Africa,1994,495,15.1,16582.0,Maize (corn),28481
2062,Nigeria,1995,1150,26.97,62.0,"Seed cotton, unginned",5824
5276,Uganda,2004,1180,17.16,88.0,Soya beans,10972
492,Congo,2012,1646,24.21,0.87,Cocoa beans,2755
379,Congo,1998,1646,24.99,12.27,Rice,7117
4859,Tanzania,1996,1071,26.02,7.0,Soya beans,6477
3993,South Africa,1997,495,15.38,21596.0,Potatoes,282105
4887,Tanzania,1999,1071,26.15,1.0,Bananas,29646
1076,Ghana,2015,1187,27.24,8884.39,Maize (corn),19218
878,Ghana,1992,1187,26.47,65.8,"Coffee, green",2255
337,Congo,1994,1646,24.27,11.2,Bananas,79245
1016,Ghana,2009,1187,27.14,386.16,Maize (corn),16969
1275,Kenya,2005,630,17.28,1578.0,Bananas,150000
3798,South Africa,1992,495,16.48,16582.0,Soya beans,7578
4551,South Africa,2014,495,14.98,26857.0,Potatoes,353096
3342,Nigeria,2015,1150,27.17,41.09,"Seed cotton, unginned",6913
4911,Tanzania,2001,1071,26.28,1.0,Bananas,25967
995,Ghana,2007,1187,27.16,129.93,Cocoa beans,4200
1981,Nigeria,1994,1150,28.04,62.0,Rice,14160
4297,South Africa,2007,495,15.9,26857.0,"Beans, dry",7796
161,Angola,2007,1010,24.24,40.0,Potatoes,62138
4798,Tanzania,1991,1071,26.24,20.0,"Seed cotton, unginned",5329
1500,Mozambique,1995,1032,21.89,72.19,Tomatoes,87298
3843,South Africa,1993,495,19.32,16582.0,Soya beans,14913
5225,Uganda,1998,1180,16.12,88.0,"Seed cotton, unginned",2577
2613,Nigeria,2004,1150,28.88,26.31,Soya beans,8995
3461,Nigeria,2016,1150,27.12,47.66,Rice,25643
1021,Ghana,2009,1187,27.14,386.16,Yams,152555
3073,Nigeria,2011,1150,26.93,10.59,Soya beans,8223
3943,South Africa,1996,495,15.23,19508.0,Tomatoes,334535
1585,Mozambique,2006,1032,21.68,892.81,Wheat,12353
1955,Nigeria,1994,1150,25.9,62.0,Wheat,23467
3152,Nigeria,2012,1150,26.87,21.37,"Seed cotton, unginned",8892
34,Angola,1994,1010,24.04,25.5,Maize (corn),2463
4014,South Africa,1998,495,16.11,24304.0,Soya beans,17200
775,Ethiopia,2012,848,23.33,4128.1,"Seed cotton, unginned",6397
2556,Nigeria,2002,1150,27.01,29.44,Yams,99896
1478,Mozambique,1993,1032,22.04,102.26,Bananas,62775
1363,Kenya,2013,630,16.91,1578.0,Bananas,228503
2612,Nigeria,2004,1150,28.88,26.31,"Seed cotton, unginned",7706
2824,Nigeria,2007,1150,28.79,30.57,Tomatoes,68056
2041,Nigeria,1995,1150,27.07,62.0,Rice,16258
241,Angola,2014,1010,24.55,40.0,Soya beans,5840
2061,Nigeria,1995,1150,26.97,62.0,Rice,16258
2363,Nigeria,2000,1150,26.75,62.0,Soya beans,8298
600,Ethiopia,1995,848,19.99,242.0,Soya beans,9211
2435,Nigeria,2001,1150,26.76,31.0,Wheat,9808
5393,Uganda,2016,1180,17.23,88.0,Potatoes,53563
2888,Nigeria,2008,1150,28.51,12.04,"Coffee, green",14286
646,Ethiopia,1999,848,23.33,492.5,Wheat,11150
